categoria,categoriaF,categoriaS,ciudad,ciudadF,comunidad,comunidadF,contenido,creador,discapacidad,educacion,educacionF,educacionReq,educacionReqF,educacionS,email,empresaSocial,fechaCreacion,fechaCreacionBoost,fechaCreacionPortal,fechaRevision,id,jornada,jornadaF,localizacion,minExperiencia,oReq,oferta,origen,pais,paisF,paisS,provincia,provinciaF,provinciaLimitrofe,provinciaS,salarioMax,salarioMin,score,speState,speStateId,subcategoria,subcategoriaF,subcategoriaS,telefono,tipoContratoN,titulo,trabajosOfertados,url,verMail,verTelefono,web
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,NA,NA,1,ANDALUCÍA,Puesto para contrato en formación (joven menor de 22 años) como aprendiz de mecánico de camiones.,MECANICA DE CAMIONES,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:07:53Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322553,1,COMPLETA,"37.3890924,-5.9844589",NA,NA,NA,SAE,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,700,1.1720339,Activa,1,08005,MECÁNICA DEL AUTOMÓVIL,MECÁNICA DEL AUTOMÓVIL,NA,3,mecánico de camiones,1,https://ws054.juntadeandalucia.es/eureka2/eureka-demandantes/detalleOferta.do?ofertaId=66593&tipoOferta=OM&origen=&listado=true,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,NA,NA,16,PAÍS VASCO,Buscamos una mediadora cultural china para proyecto de intervención  con mujeres chinas en Pais Vasco y Navarra. Se valorará  formación  en género y disponer de vehículo propio. La intervención se realizará  con el apoyo de equipos de voluntariado. Contrato a tiempo parcial hasta finales de marzo.,NA,False,7,Diplomado o Ingeniero Técnico,07004,Educación Social,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T00:08:37Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672323900,NA,NA,"43.0756299,-2.2236667",NA,NA,NA,HACESFALTA,724,ESPAÑA,ESPAÑA,20,GUIPÚZCOA,['GUIPÚZCOA'],GUIPÚZCOA,NA,12000,1.1720339,Activa,1,13008,FORMACIÓN PROFESIONAL,FORMACIÓN PROFESIONAL,NA,3,Mediadora cultural,1,http://www.hacesfalta.org/oportunidades/remuneradas/detalle/mediadora-cultural/154098,NA,NA,NA
08,CONDUCTORES/TRANSPORTE,CONDUCTORES/TRANSPORTE,28123,Rivas-Vaciamadrid,13,MADRID,Se precisa graduado en logopedia para Servicio de rehabilitación.  Se valorará experiencia en la atención de personas con discapacidad.  16 horas semanales en horario de tarde de 16:00 A 20:00 de lunes a jueves. Sustitución temporal por baja laboral.  ,NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T00:08:37Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672323893,NA,NA,"40.3519065,-3.5357334",NA,NA,NA,HACESFALTA,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,NA,1.1720339,Activa,1,08002,TRANSPORTE DE PERSONAS O MERCANCIAS,TRANSPORTE DE PERSONAS O MERCANCIAS,NA,3,Logopeda,1,http://www.hacesfalta.org/oportunidades/remuneradas/detalle/logopeda/154101,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,NA,NA,15,NAVARRA,Buscamos una mediadora cultural china para proyecto de intervención  con mujeres chinas en Pais Vasco y Navarra. Se valorará  formación  en género y disponer de vehículo propio. La intervención se realizará  con el apoyo de equipos de voluntariado. Contrato a tiempo parcial hasta finales de marzo.,NA,False,7,Diplomado o Ingeniero Técnico,07004,Educación Social,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T00:08:37Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672323897,NA,NA,"42.6953909,-1.6760691",NA,NA,NA,HACESFALTA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,12000,1.1720339,Activa,1,13008,FORMACIÓN PROFESIONAL,FORMACIÓN PROFESIONAL,NA,3,Mediadora cultural,1,http://www.hacesfalta.org/oportunidades/remuneradas/detalle/mediadora-cultural/154099,NA,NA,NA
04,APRENDICES/PRIMER EMPLEO,APRENDICES/PRIMER EMPLEO,NA,NA,15,NAVARRA,Esquilar ovejas según el método australiano Tally-Hi.,NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322460,NA,NA,"42.6953909,-1.6760691",3,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,NA,NA,NA,NA,NA,Esquilador/a de ovejas mediante método australiano Tally-Hi,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45774,NA,NA,NA
16,HOSTELERÍA/TURISMO,HOSTELERÍA/TURISMO,31201,Pamplona/Iruña,15,NAVARRA,"ELABORACIÓN DE PLATOS DE COCINA NAVARRA INTENTANDO CREAR UN NUEVO CONCEPTO CON IMAGINACIÓN, GUSTO, TOQUE VANGUARDISTA Y CREATIVO.",NA,False,6,"FP II, Ciclo de Grado Superior",06012,Hostelería y Turismo,"FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322470,NA,NA,"42.812526,-1.6457745",3,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,16005,COCINEROS,COCINEROS,NA,NA,Cocinero/a,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45769,NA,NA,NA
09,CONSTRUCCIÓN,CONSTRUCCIÓN,31044,Bakaiku,15,NAVARRA,"- Trabajos de jardinería: poda de arbolado, desbroce de cunetas.... - Limpieza de locales municipales (oficinas, consultorio médico, frontón....) - Limpieza de calles, plazas, regatas y riego de zonas verdes. - Conservación de bienes públicos: electricidad, fontanería, carpintería... - Funciones de apoyo a la gestión administrativa: envío y entrega de notificaciones, cartas, convocatorias.... - Montaje y desmontaje, colocación de mobiliario, escenarios, vallados..... (El horario de jornada de trabajo podrá sr de mañana, tarde o partida según las necesidades del servicio en cada momento de realizar la contratación. -",NA,False,3,"ESO, EGB, Graduado Escolar",NA,NA,"ESO, EGB, Graduado Escolar",NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322471,NA,NA,"42.8914257,-2.1026884",1,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,09009,PEONES,PEONES,NA,3,Peón/a de servicios múltiples,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45768,NA,NA,NA
16,HOSTELERÍA/TURISMO,HOSTELERÍA/TURISMO,31908,Lekunberri,15,NAVARRA,"Toma de muestras y realización de ensayos - Verificación, evaluación de los resultados y tratamiento de los datos - Manipulación de muestras y registro - Preparación de reactivos - Control de las existencias y caducidades de los preparados - Limpieza y mantenimiento de equipos e instalaciones - Acondicionamiento del material.",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322469,NA,NA,"43.0050457,-1.8964922",3,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,16005,COCINEROS,COCINEROS,NA,NA,Auxiliar de laboratorio,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45771,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,31088,Noáin (Valle de Elorz /Noain (Elortzibar,15,NAVARRA,"Detectar las necesidades y determinar las medidas de apoyo para el/la trabajador/a. -Desarrollar cuantos programas de formación sean necesarios para la adaptación de los/las trabajadores/as a su puesto de trabajo. -Favorecer la integración de los/las trabajadores/as en la CEE mediante soportes adecuados, específicos. -Detectar e intervenir en los posibles procesos de deterioro evolutivo de los/as trabajadores/as con discapacidad con el fin de evitar y/o atenuar sus efectos. -Establecer las relaciones precisas con el entorno familiar y social del/de la trabajador/a con discapacidad para que éste sea un instrumento de apoyo y estímulo en la incorporación al trabajador/a así como en la estabilidad del mismo. -Establecer medidas para potenciar las relaciones saludables de los/las trabajadores/as dentro y fuera de la empresa. -Seguimiento de cuantas acciones se determinen para mejorar, potenciar la integración y estabilidad labo",NA,False,7,Diplomado o Ingeniero Técnico,07032,Maestro (Lengua Extranjera),Diplomado o Ingeniero Técnico,NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322466,NA,NA,"42.75923969999999,-1.6333848",3,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,NA,NA,NA,NA,1,Técnico/a Unidad de Apoyo con discapacidad. Noain,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45775,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,31201,Pamplona/Iruña,15,NAVARRA,Dar clases de inglés en 4º ESO y bachiller.,NA,False,8,Licenciado o Ingeniero Superior,NA,NA,Licenciado o Ingeniero Superior,NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322467,NA,NA,"42.812526,-1.6457745",2,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,NA,NA,NA,NA,NA,Profesor/a INGLÉS 4º ESO y bachillerato,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45772,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,31201,Pamplona/Iruña,15,NAVARRA,"Las propias del puesto, promocionar el producto de una empresa.",NA,False,3,"ESO, EGB, Graduado Escolar",03001,"ESO, EGB, Graduado (Sin especialidad)","ESO, EGB, Graduado Escolar",NA,False,2018-11-03T00:02:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T01:05:05Z,1672322462,NA,NA,"42.812526,-1.6457745",1,NA,NA,NAVARRA,724,ESPAÑA,ESPAÑA,31,NAVARRA,['NAVARRA'],NAVARRA,NA,NA,1.1720339,Activa,1,NA,NA,NA,NA,NA,Promotor/a,1,http://www.navarra.es/home_es/Temas/Empleo+y+Economia/Empleo/Empleo/Ofertas+de+empleo/Default.htm?Id=45773,NA,NA,NA
15,FÁBRICAS/INDUSTRIA,FÁBRICAS/INDUSTRIA,48019,Berriz,16,PAÍS VASCO,MM<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 162018012056 630305452 ó 945160600 / www.lanbide.net,NA,True,NA,NA,NA,NA,NA,NA,False,2018-11-03T02:51:53Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T20:20:09Z,1672412239,3,INDIFERENTE,"43.1758507,-2.5768462",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,NA,1.1720339,Activa,1,15004,PEONES/OPERARIOS/MANIPULADORES,PEONES/OPERARIOS/MANIPULADORES,NA,3,OPERADOR MAQUINA CORTADORA METALES,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,20030,Eibar,16,PAÍS VASCO,<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 162018011829 630305452 ó 945160600 / www.lanbide.net,NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-11-03T04:51:16Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T21:34:02Z,1672445628,3,INDIFERENTE,"43.1832096,-2.4715422",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,20,GUIPÚZCOA,['GUIPÚZCOA'],GUIPÚZCOA,NA,NA,1.1720339,Activa,1,13002,ASISTENCIA E INTEGRACIÓN SOCIAL,ASISTENCIA E INTEGRACIÓN SOCIAL,NA,3,TRABAJADOR/A SOCIAL,1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,38026,La Orotava,5,ISLAS CANARIAS,"TAREAS:  ATENDER, VENDER, ASOSORAR AL CLIENTE, ETC. PARA TIENDA DE GOLOSINAS.  SE REQUIERE EDAD COMPRENDIDA ENTRE 16 Y 30 AÑOS, PARA CONTRATO SUJETO A PROGRAMA DE FOMENTO DEL EMPLEO Y EXPERIENCIA O FORMACIÓN RELACIONADA CON EL PUESTO.  JORNADA COMPLETA EN HORARIO DE MAÑANA Y TARDE.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 052018009969 www.gobiernodecanarias.org/empleo",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T06:00:53Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:13:37Z,1672464033,1,COMPLETA,"28.3913534,-16.5238744",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,38,SANTA CRUZ DE TENERIFE,['SANTA CRUZ DE TENERIFE'],SANTA CRUZ DE TENERIFE,NA,NA,1.1720339,Activa,1,10002,DEPENDIENTES,DEPENDIENTES,NA,3,"DEPENDIENTES DE COMERCIO, EN GENERAL",1,#,NA,NA,NA
11,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,20030,Eibar,16,PAÍS VASCO,<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 162018011840 630305452 ó 945160600 / www.lanbide.net,NA,False,8,Licenciado o Ingeniero Superior,NA,NA,Licenciado o Ingeniero Superior,NA,False,2018-11-03T04:49:37Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T21:33:08Z,1672445573,3,INDIFERENTE,"43.1832096,-2.4715422",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,20,GUIPÚZCOA,['GUIPÚZCOA'],GUIPÚZCOA,NA,NA,1.1720339,Activa,1,11005,OTROS PROFESIONALES,OTROS PROFESIONALES,NA,3,INTERVENCIÓN COMUNITARIA,1,#,NA,NA,NA
19,CUIDADOS/ASISTENCIA EN EL HOGAR,CUIDADOS/ASISTENCIA EN EL HOGAR,29901,Torremolinos,1,ANDALUCÍA,"SE REQUIERE CERTIFICADO DE ESTUDIOS PRIMARIOS COMPLETOS O ACREDITACIÓN DE AL MENOS TRES MESES DE EXPERIENCIA EN CUALQUIERA DE LAS SIGUIENTES OCUPACIONES: -CAMAREROS DE PISOS -PERSONAL DE LIMPIEZA Y/O LIMPIADOR, EN GENERAL -EMPLEADOS DE HOGAR -LAVANDEROS, LIMPIADORES Y PLANCHADORES DE ROPA A MANO -LENCEROS-LAVANDEROS-PLANCHADORES (HOSTELERÍA) -CAMAREROS DE BARRA Y/O DEPENDIENTES DE CAFERERÍA<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 012018033759 951913185 - Oficina: MALAGA-GAMARRA",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T05:01:05Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T21:39:42Z,1672444554,1,COMPLETA,"36.6225541,-4.4994767",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,29,MÁLAGA,['MÁLAGA'],MÁLAGA,NA,1479,1.1720339,Activa,1,19004,LIMPIEZA,LIMPIEZA,NA,3,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,17023,Blanes,9,CATALUÑA,"DISEÑAR E IMPARTIR UN CURSO DE REPOSTERÍA<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033810 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4338694) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:25Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:41Z,1672464923,3,INDIFERENTE,"41.6759954,2.7902289",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,17,GIRONA,['GIRONA'],GIRONA,NA,NA,1.1720339,Activa,1,13009,OTRAS ACTIVIDADES,OTRAS ACTIVIDADES,NA,4,FORMADOR REPOSTERÍA,1,#,NA,NA,NA
20,METAL/MECÁNICA,METAL/MECÁNICA,30020,Fortuna,14,REGIÓN DE MURCIA,"EMPRESA AGRÍCOLA DE CÍTRICOS PRECISA 2 TÉCNICOS DE MANTENIMIENTO INDUSTRIAL.   <b>FUNCIONES:</b>   - MANTENIMIENTO EN GENERAL DEL ALMACÉN.  - REPARACIÓN DE LA MAQUINARIA.  - PLAN DE PREVENCIÓN.  - SOLUCIÓN DE INCIDENCIAS.   <b>REQUISITOS:</b>  - FORMACIÓN PROFESIONAL EN AUTOMATISMOS Y DOMÓTICA.  - CONOCIMIENTOS BÁSICO DE INFORMÁTICA.    <b>SE OFRECE:</b>   - CONTRATO TEMPORAL.  - JORNADA COMPLETA.  - SALARIO SEGÚN CONVENIO.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 142018008441 <a href='https://aplicaciones.sef.carm.es' target='_blank'> Si le interesa esta oferta y cumple los requisitos, puede PRESENTAR SU CANDIDATURA a través de la opción e-curriculum del Portal de Aplicaciones SEF Pulsando aquí. </a><BR/>EL SEF PODRÁ MODIFICAR O RETIRAR ESTA OFERTA ANTES DE LA FECHA PREVISTA, GARANTIZANDO ÚNICAMENTE SU VIGENCIA SI HA ACCEDIDO A ELLA A TRAVÉS DEL PORTAL DEL SERVICIO REGIONAL DE EMPLEO Y FORMACIÓN <B>www.sefcarm.es</B>",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T06:09:25Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:42Z,1672464924,1,COMPLETA,"38.1806558,-1.1245092",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,30,MURCIA,['MURCIA'],MURCIA,NA,NA,1.1720339,Activa,1,20003,MECÁNICA/MANTENIMIENTO,MECÁNICA/MANTENIMIENTO,NA,3,TÉCNICO DE MANTENIMIENTO INDUSTRIAL (E-8441),1,#,NA,NA,NA
01,ADMINISTRACIÓN,ADMINISTRACIÓN,39075,Santander,6,CANTABRIA,"Se necesita Auxiliar administrativo/a con experiencia mínima de dos meses en el sector del transporte urgente y mensajería. // Funciones: atención telefónica y presencial de clientes y manejo de la mercancía. // Se requiere conocimiento del programa informático  Nacex.//  Se ofrece contrato laboral temporal a tiempo parcial, 20  horas semanales distribuidas de lunes a viernes de 15:30 a 20:30 horas.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 062018003401 Las personas interesadas que cumplan los requisitos deberán enviar el currículum a la siguiente dirección de correo electrónico: cvnacex@mensajeroscantabria.com",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T06:09:24Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:39Z,1672464921,2,PARCIAL,"43.46230569999999,-3.8099803",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,39,CANTABRIA,['CANTABRIA'],CANTABRIA,NA,NA,1.1720339,Activa,1,01003,CONTABILIDAD/FINANZAS,CONTABILIDAD/FINANZAS,NA,3,AUXILIAR ADMINISTRATIVO/A (EXPERIENCIA SECTOR TRANSPORTE URGENTE Y MENSAJERÍA),1,#,NA,NA,NA
05,ARQUITECTURA/DISEÑO,ARQUITECTURA/DISEÑO,48003,Amorebieta-Etxano,16,PAÍS VASCO,"SE PRECISA TRABAJADOR/A DISEÑADOR/A DESARROLLADOR WEB, ESPECIALIZADO EN PHP Y CON EXPERIENCIA EN WORD PRESS. DEBE CONOCER HTML, CSS Y ALGO DE JAVASCRIPT. SE VALORARÁ  CONOCIMIENTOS DE PRESTASHOP Y JOOMLA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 162018012050 630305452 ó 945160600 / www.lanbide.net",NA,False,5,"FP I, Ciclo de Grado Medio",NA,NA,"FP I, Ciclo de Grado Medio",NA,False,2018-11-03T06:09:25Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:40Z,1672464922,3,INDIFERENTE,"43.2204692,-2.733068",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,NA,1.1720339,Activa,1,05004,DISEÑO GRÁFICO/WEB,DISEÑO GRÁFICO/WEB,NA,3,DISEÑADOR/DESARROLLADOR WEB,1,#,NA,NA,NA
14,ELECTRICIDAD/ELECTRÓNICA/ENERGÍA,ELECTRICIDAD/ELECTRÓNICA/ENERGÍA,08267,Sentmenat,9,CATALUÑA,"MUNTATGE D'ARMARIS ELèCTRICS PER MAQUINARIA INDUSTRIAL<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033808 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357945) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:26Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:45Z,1672464927,3,INDIFERENTE,"41.6130052,2.1359861",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,14001,ELECTRICIDAD,ELECTRICIDAD,NA,2,TèCNIC ELECTRICISTA,1,#,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,08244,Santa Coloma de Cervelló,9,CATALUÑA,"TENO MENJADORS PRECISA INCORPORAR PER ESCOLA DE SANTA COLOMA DE CERVELLÓ A 3 MONITORS/ES DE MENJADOR AMB ANGLèS ALT (MÍNIM NIVELL ADVANCE). LES TASQUES SERAN LES PRòPIES D'UN MONITOR DE MENJADOR: EDUCAR EN HàBITS HIGIèNICS I ALIMENTARIS, DINAMITZAR EL GRUP A TRAVÉS DE JOCS I ACTIVITATS I VETLLAR PEL GRUP ASSIGNAT (TOT EN IDIOMA ANGLèS).  HORARI DE 12,30 A 15 H. DE DILLUNS A DIVENDRES. INCORPORACIÓ IMMEDIATA<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033811 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4357912) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:27Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:47Z,1672464929,3,INDIFERENTE,"41.36778109999999,2.0176494",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,13005,EDUCACIÓN INFANTIL,EDUCACIÓN INFANTIL,NA,3,MONITORS/ES AMB ANGLèS ALT (SUPLèNCIES),1,#,NA,NA,NA
10,DEPENDIENTES/INFORMACIÓN,DEPENDIENTES/INFORMACIÓN,08056,Castelldefels,9,CATALUÑA,"IMPORTANTE EMPRESA DE DISTRIBUCIÓN DE JUGUETES, PUERICULTURA Y HOBBY, CON DIVERSOS PUNTOS DE VENTA EN CATALUÑA BUSCA DEPENDIENTES/AS PARA NUESTRO PUNTO DE VENTA DE ANEC BLAU.  DISPONIBILIDAD PARA TRABAJAR DE LUNES A DOMINGO EN HORARIOS DE COMERCIO. DISPONIBILIDAD PARA TRABAJAR FINES DE SEMANA Y FESTIVOS TODO EL AÑO. DISPONIBILIDAD HORARIA COMPLETA PARA CUBRIR CON TURNOS ROTATIVOS.  BUSCAMOS PERSONAS ACTIVAS, POLIVALENTES, ORIENTADAS AL CLIENTE Y CON GANAS DE PODER DESARROLLARSE PROFESIONALMENTE EN UNA EMPRESA EN CONTINUO CRECIMIENTO.  SE VALORARÁ EXPERIENCIA.<br> Datos de contacto: <br>CÓDIGO DE OFERTA: 092018033809 La inscripción a esta oferta se efectúa a través del portal Feina Activa (https://feinaactiva.gencat.cat/web/guest/home ), donde encontrará más información sobre los detalles del puesto de trabajo. Puede acceder a la oferta indicando la referencia (Referencia número:4354799) en la búsqueda avanzada de Feina Activa. Para optar a las ofertas de este portal, se precisa una inscripción previa en él.",NA,False,1,Sin estudios,NA,NA,Sin estudios,NA,False,2018-11-03T06:09:26Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-03T22:37:46Z,1672464928,3,INDIFERENTE,"41.2800161,1.9766294",NA,NA,NA,SNE,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,10006,CAJEROS Y TAQUILLEROS,CAJEROS Y TAQUILLEROS,NA,3,DEPENDIENTE/A ANEC BLAU,1,#,NA,NA,NA
